Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
2012-10-01,1437.82,30.14333,86.50333,231.317,1.75,2070.31951,43.40344,124.5563,21.57711
2012-11-01,1394.51,30.69667,86.50667,230.221,1.65,2017.51654,44.4106,125.15409,20.89816
2012-12-01,1422.29,31.25,86.51,229.601,1.72,2063.26394,45.33323,125.49688,21.23826
2013-01-01,1480.4,31.53667,86.90667,230.28,1.91,2141.22972,45.61419,125.70058,21.90048
2013-02-01,1512.31,31.82333,87.30333,232.166,1.98,2169.61468,45.65491,125.24852,22.05272
2013-03-01,1550.83,32.11,87.7,232.773,1.96,2219.07508,45.94604,125.4895,22.41921
2013-04-01,1570.7,32.49667,88.78333,232.531,1.76,2249.846,46.54771,127.17185,22.59566
2013-05-01,1639.84,32.88333,89.86667,232.945,1.93,2344.70651,47.01786,128.49483,23.41184
2013-06-01,1618.77,33.27,90.95,233.504,2.3,2309.03879,47.45685,129.7325,22.92533
2013-07-01,1668.68,33.64667,92.09,233.596,2.58,2379.29376,47.97523,131.30688,23.49246
2013-08-01,1670.09,34.02333,93.23,233.877,2.74,2378.44311,48.45401,132.77264,23.35665
2013-09-01,1687.17,34.4,94.37,234.149,2.81,2399.97625,48.93353,134.24003,23.44229
2013-10-01,1720.03,34.59667,96.31333,233.546,2.62,2453.03641,49.34035,137.35814,23.83474
2013-11-01,1783.54,34.79333,98.25667,233.069,2.72,2548.81754,49.72238,140.41643,24.64208
2013-12-01,1807.78,34.99,100.2,233.049,2.9,2583.6801,50.00773,143.20589,24.86187
2014-01-01,1822.36,35.40333,100.41667,233.916,2.86,2594.86431,50.41092,142.98362,24.85961
2014-02-01,1817.04,35.81667,100.63333,234.781,2.71,2577.75683,50.81157,142.7642,24.59093
2014-03-01,1863.52,36.23,100.85,236.293,2.72,2626.77944,51.06906,142.15608,24.95604
2014-04-01,1864.26,36.61333,101.60667,237.072,2.71,2619.18771,51.43982,142.75205,24.78632
2014-05-01,1889.77,36.99667,102.36333,237.9,2.56,2645.78722,51.79747,143.31458,24.94327
2014-06-01,1947.09,37.38,103.12,238.343,2.6,2720.97174,52.23689,144.10562,25.55801
2014-07-01,1973.1,37.75,104.06667,238.25,2.54,2758.39587,52.77454,145.48531,25.81755
2014-08-01,1961.53,38.12,105.01333,237.852,2.42,2746.80958,53.38097,147.05441,25.61761
2014-09-01,1993.23,38.49,105.96,238.031,2.53,2789.10138,53.85857,148.26848,25.91844
2014-10-01,1937.27,38.80667,104.74333,237.433,2.3,2717.62469,54.43844,146.93516,25.16275
2014-11-01,2044.57,39.12333,103.52667,236.151,2.33,2883.71676,55.18061,146.01681,26.60682
2014-12-01,2054.27,39.44,102.31,234.812,2.21,2913.92013,55.94445,145.12365,26.79409
2015-01-01,2028.18,39.89667,101.29,233.707,1.88,2890.5147,56.8598,144.35614,26.4923
2015-02-01,2082.2,40.35333,100.27,234.722,1.98,2954.67047,57.26194,142.28451,26.99551
2015-03-01,2079.99,40.81,99.25,236.119,2.04,2934.07167,57.56733,140.00385,26.72861
2015-04-01,2094.86,41.12,97.80333,236.599,1.94,2949.05251,57.88694,137.68327,26.79137
2015-05-01,2111.94,41.43,96.35667,237.805,2.2,2958.01928,58.02757,134.9588,26.80611
2015-06-01,2099.29,41.74,94.91,238.638,2.36,2930.03793,58.25769,132.46855,26.4959
2015-07-01,2094.14,41.99667,93.49333,238.654,2.32,2922.65398,58.612,130.48252,26.38114
2015-08-01,2039.87,42.25333,92.07667,238.316,2.17,2850.95063,59.05385,128.68763,25.69366
2015-09-01,1944.41,42.51,90.66,237.945,2.17,2721.77154,59.5052,126.90524,24.49675
2015-10-01,2024.81,42.80333,89.28333,237.838,2.07,2835.59002,59.94276,125.03441,25.49144
2015-11-01,2080.62,43.09667,87.90667,237.336,2.26,2919.91062,60.48121,123.36689,26.22585
2015-12-01,2054.08,43.39,86.53,236.525,2.24,2892.5489,61.10166,121.85127,25.96542
2016-01-01,1918.6,43.55333,86.5,236.916,2.09,2697.30747,61.23044,121.60799,24.20617
2016-02-01,1904.42,43.71667,86.47,237.111,1.78,2675.17033,61.40953,121.46584,24.00261
2016-03-01,2021.95,43.88,86.44,238.132,1.89,2828.08891,61.37468,120.90309,25.3723
2016-04-01,2075.54,44.07333,86.6,239.261,1.81,2889.34633,61.35421,120.55532,25.92234
2016-05-01,2065.55,44.26667,86.76,240.229,1.81,2863.85276,61.37504,120.29138,25.69471
2016-06-01,2083.89,44.46,86.92,241.018,1.64,2879.82249,61.4413,120.11871,25.84037
2016-07-01,2148.9,44.65,87.64333,240.628,1.5,2974.47588,61.80388,121.31462,26.694
2016-08-01,2170.95,44.84,88.36667,240.849,1.56,3002.23982,62.00992,122.20361,26.94887
2016-09-01,2157.69,45.03,89.09,241.428,1.63,2976.74627,62.12333,122.90845,26.72787
2016-10-01,2143.02,45.25333,90.91,241.729,1.76,2952.82613,62.3537,125.26314,26.52514
2016-11-01,2164.99,45.47667,92.73,241.353,2.14,2987.74549,62.75905,127.96994,26.85095
2016-12-01,2246.63,45.7,94.55,241.432,2.49,3099.39643,63.04662,130.43889,27.8651
2017-01-01,2275.12,45.92667,96.46333,242.839,2.43,3120.51503,62.99222,132.30743,28.06357
2017-02-01,2329.91,46.15333,98.37667,243.603,2.42,3185.64164,63.10458,134.50855,28.65511
2017-03-01,2366.82,46.38,100.29,243.801,2.48,3233.47982,63.36299,137.01325,29.08692
2017-04-01,2359.31,46.66,101.53333,244.524,2.3,3213.68957,63.55704,138.30171,28.90425
2017-05-01,2395.35,46.94,102.77667,244.733,2.3,3259.99439,63.88383,139.87574,29.31334
2017-06-01,2433.99,47.22,104.02,244.955,2.19,3309.58003,64.20666,141.43958,29.7485
2017-07-01,2454.1,47.53667,105.04,244.786,2.32,3339.2281,64.68187,142.92511,30.00222
2017-08-01,2456.22,47.85333,106.06,245.519,2.21,3332.13481,64.91835,143.88215,29.91496
2017-09-01,2492.84,48.17,107.08,246.819,2.2,3364.00183,65.00376,144.50078,30.16811
2017-10-01,2557,48.42333,108.01333,246.663,2.36,3452.76583,65.38695,145.85246,30.92039
2017-11-01,2593.61,48.67667,108.94667,246.669,2.35,3502.11583,65.72743,147.10918,31.29891
2017-12-01,2664.34,48.93,109.88,246.524,2.4,3599.73761,66.10837,148.45672,32.08613
2018-01-01,2789.8,49.28667,111.73333,247.867,2.58,3748.82154,66.22945,150.14278,33.30734
2018-02-01,2705.16,49.64333,113.58667,248.991,2.86,3618.67612,66.40759,151.94419,32.03538
2018-03-01,2702.77,50,115.44,249.554,2.84,3607.32242,66.7338,154.075,31.80841
2018-04-01,2653.63,50.33,117.78667,250.546,2.87,3527.71345,66.90828,156.58461,30.97018
2018-05-01,2701.49,50.66,120.13333,251.588,2.976,3576.46392,67.06805,159.0428,31.24362
2018-06-01,2754.35,50.99,122.48,251.989,2.91,3640.64179,67.39751,161.89148,31.63056
2018-07-01,2793.64,51.44,125.11667,252.006,2.89,3692.32538,67.98772,165.36542,31.88637
2018-08-01,2857.82,51.89,127.75333,252.146,2.89,3775.05423,68.5444,168.75652,32.39028
2018-09-01,2901.5,52.34,130.39,252.439,3,3828.305,69.05858,172.03953,32.62289
2018-10-01,2785.46,52.81,131.05667,252.885,3.15,3668.71743,69.55582,172.61417,31.03796
2018-11-01,2723.23,53.28,131.72333,252.038,3.12,3598.80823,70.41069,174.07528,30.19558
2018-12-01,2567.31,53.75,132.39,251.233,2.83,3403.62759,71.2594,175.51689,28.29186
2019-01-01,2607.39,54.14667,133.05667,251.712,2.71,3450.18579,71.64868,176.06504,28.38016
2019-02-01,2754.86,54.54333,133.72333,252.776,2.68,3629.97892,71.86977,176.20238,29.54155
2019-03-01,2803.98,54.94,134.39,254.202,2.57,3673.97634,71.98634,176.08745,29.5762
2019-04-01,2903.8,55.31909,134.68333,255.548,2.53,3784.72755,72.10128,175.5423,30.13352
2019-05-01,2854.71,55.69818,134.97667,256.092,2.4,3712.84134,72.44116,175.55091,29.24203
2019-06-01,2890.17,56.07727,135.27,256.143,2.06,3758.21225,72.91969,175.89739,29.2838
2019-07-01,2996.11364,56.45818,134.48,256.571,1.63,3889.47622,73.29253,174.57841,29.98669
2019-08-01,2897.49818,56.83909,133.69,256.558,1.63,3761.64682,73.79076,173.56165,28.7054
2019-09-01,2982.156,57.22,132.9,256.759,1.7,3868.52216,74.22712,172.40097,29.22952
2019-10-01,2977.68,57.56,135.09,257.346,1.71,3853.90503,74.49786,174.84217,28.84112
2019-11-01,3104.9045,57.9,137.28,257.208,1.81,4020.72325,74.97811,177.77194,29.83687
2019-12-01,3176.74952,58.24,139.47,256.974,1.86,4117.50557,75.48707,180.77236,30.33182
2020-01-01,3278.20286,58.68687,131.75667,257.971,1.76,4232.58164,75.7723,170.11481,30.98522
2020-02-01,3277.31421,59.13374,124.04333,258.678,1.5,4219.86924,76.14059,159.71818,30.72969
2020-03-01,2652.39364,59.5806,116.33,258.115,0.87,3422.67088,76.88331,150.1132,24.81717
2020-04-01,2761.97524,59.61374,110.63,256.389,0.66,3588.06911,77.44393,143.71892,25.92736
2020-05-01,2919.615,59.64687,104.93,256.394,0.67,3792.78422,77.48546,136.31141,27.32848
2020-06-01,3104.66091,59.68,99.23,257.797,0.73,4011.22221,77.10657,128.20517,28.83832
2020-07-01,3207.61909,59.40333,98.89333,259.101,0.62,4123.38709,76.36285,127.12716,29.59919
2020-08-01,3391.71,59.12667,98.55667,259.918,0.65,4346.33065,75.76828,126.29613,31.15821
2020-09-01,3365.51667,58.85,98.22,260.28,0.68,4306.76678,75.30886,125.68966,30.83943
2020-10-01,3418.70136,58.65962,96.85667,260.388,0.79,4373.01137,75.0341,123.89362,31.28369
2020-11-01,3548.9925,58.46923,95.49333,260.229,0.87,4542.44623,74.83626,122.22436,32.4732
2020-12-01,3695.31,58.27885,94.13,260.474,0.93,4725.273,74.52242,120.36607,33.76559
2021-01-01,3793.74842,58.06369,105.48667,261.582,1.08,4830.60002,73.93281,134.31673,34.51243
2021-02-01,3883.43211,57.84854,116.84333,263.014,1.26,4917.87241,73.25781,147.96721,35.10391
2021-03-01,3910.50826,57.63339,128.2,264.877,1.61,4917.33012,72.47201,161.20711,35.04255
2021-04-01,4141.17619,57.71061,138.38667,267.054,1.64,5164.93699,71.97753,172.59792,36.71981
2021-05-01,4167.8495,57.78782,148.57333,269.195,1.62,5156.86124,71.50061,183.82911,36.55213
2021-06-01,4238.48955,57.86504,158.76,271.696,1.52,5195.98966,70.9371,194.62483,36.69626
2021-07-01,4363.71286,58.32819,164.31667,273.003,1.32,5323.89097,71.16255,200.47241,37.44338
2021-08-01,4454.20636,58.79134,169.87333,273.567,1.28,5423.09276,71.57973,206.82446,37.9735
2021-09-01,4445.54333,59.25448,175.43,274.31,1.37,5397.88483,71.94821,213.01129,37.62035
2021-10-01,4460.70714,59.63536,182.91,276.589,1.58,5371.66863,71.81404,220.26371,37.25303
2021-11-01,4667.38667,60.01624,190.39,277.948,1.56,5593.07489,71.91933,228.15027,38.58263
2021-12-01,4674.77273,60.39712,197.87,278.802,1.47,5584.76655,72.15405,236.38748,38.30485
2022-01-01,4573.8155,60.9214,197.88333,281.148,1.76,5418.56204,72.17309,234.43078,36.93676
2022-02-01,4435.98053,61.44569,197.89667,283.716,1.93,5207.70302,72.13533,232.32452,35.28715
2022-03-01,4391.26522,61.96997,197.91,287.504,2.13,5087.28634,71.79229,229.27899,34.2708
2022-04-01,4391.296,62.65332,196.02667,289.109,2.75,5059.07954,72.18099,225.8364,33.88916
2022-05-01,4040.36,63.33666,194.14333,292.296,2.9,4604.0242,72.17265,221.22796,30.67316
2022-06-01,3898.94667,64.02,192.26,296.311,3.14,4382.68167,71.96284,216.11334,29.04772
2022-07-01,3911.7295,64.45277,190.58333,296.276,2.9,4397.56988,72.45786,214.25396,29.00462
2022-08-01,4158.56304,64.88554,188.90667,296.171,2.9,4676.7178,72.97024,212.44434,30.69876
2022-09-01,3850.52048,65.31831,187.23,296.808,3.52,4320.99975,73.29928,210.10686,28.22988
2022-10-01,3726.05095,65.8522,182.40333,298.012,3.98,4164.42883,73.59986,203.86348,27.08077
2022-11-01,3917.48857,66.3861,177.57667,297.711,3.89,4382.81625,74.27159,198.6696,28.37895
2022-12-01,3912.38095,66.92,172.75,296.797,3.62,4390.58143,75.09946,193.8648,28.3169
2023-01-01,3960.6565,67.35,173.55667,299.17,3.53,4409.502,74.98251,193.22516,28.33481
2023-02-01,4079.68474,67.78,174.36333,300.84,3.75,4516.80592,75.04234,193.04564,28.91976
2023-03-01,3968.55913,68.21,175.17,301.836,3.66,4379.27508,75.26922,193.29877,27.93813
2023-04-01,4121.46737,68.37667,177.11667,303.363,3.46,4525.11543,75.07334,194.46311,28.76484
2023-05-01,4146.17318,68.54333,179.06333,304.127,3.57,4540.80516,75.06727,196.10655,28.76205
2023-06-01,4345.37286,68.71,181.01,305.109,3.75,4743.64779,75.00761,197.60046,29.94003
2023-07-01,4508.0755,68.91105,182.09,305.691,3.9,4911.89342,75.08386,198.401,30.89166
2023-08-01,4457.3587,69.11209,183.17,307.026,4.17,4835.51613,74.97548,198.70994,30.30475
2023-09-01,4409.095,69.31314,184.25,307.789,4.38,4771.30049,75.00718,199.38607,29.79968
2023-10-01,4269.40091,69.64332,186.97667,307.671,4.8,4621.90252,75.3934,202.41433,28.76905
2023-11-01,4460.06333,69.97351,189.70333,307.051,4.5,4838.05628,75.9038,205.7808,30.01322
2023-12-01,4685.0515,70.30369,192.43,306.746,4.02,5087.16551,76.3378,208.9461,31.45231
2024-01-01,4815.61391,70.4774,192.08333,308.417,4.06,5200.60368,76.1118,207.43966,32.04512
2024-02-01,5011.9615,70.65111,191.73667,310.326,4.21,5379.35207,75.83004,205.79149,33.03719
2024-03-01,5170.5725,70.82483,191.39,312.332,4.21,5513.94661,75.52825,204.10008,33.75492
2024-04-01,5112.49273,71.20848,193.18,313.548,4.54,5430.86585,75.64289,205.21001,33.14159
2024-05-01,5235.22545,71.59214,194.97,314.069,4.48,5552.01619,75.92428,206.7679,33.77363
2024-06-01,5415.14053,71.9758,196.76,314.175,4.31,5740.8806,76.3054,208.59582,34.81055
2024-07-01,5538.00455,72.45053,197.93,314.54,4.25,5864.32232,76.71956,209.5927,35.44355
2024-08-01,5478.21455,72.92527,199.1,314.796,3.87,5796.29176,77.15947,210.66019,34.91963
2024-09-01,5621.2605,73.4,200.27,315.301,3.72,5938.11727,77.53738,211.55873,35.66018
2024-10-01,5792.31957,73.87742,203.57,315.664,4.1,6111.78214,77.95196,214.79745,36.58721
2024-11-01,5929.916,74.35484,206.87,315.493,4.36,6260.35874,78.49824,218.39777,37.3502
2024-12-01,6010.90857,74.83225,210.17,315.605,4.39,6343.61261,78.97422,221.80292,37.71119
2025-01-01,5979.5155,75.26994,212.34333,317.671,4.63,6269.44119,78.91951,222.63912,37.12922
2025-02-01,6038.69,75.70762,214.51667,319.082,4.45,6303.48664,79.0274,223.92323,37.18718
2025-03-01,5683.98333,76.1453,216.69,319.799,4.28,5919.92359,79.30607,225.68473,34.78475
2025-04-01,5369.49571,76.54687,218.63667,320.795,4.28,5575.01854,79.47678,227.0052,32.62127
2025-05-01,5810.91952,76.94843,220.58333,321.465,4.42,6020.76356,79.7272,228.54904,35.0767
2025-06-01,6029.9515,77.35,222.53,322.561,4.38,6226.47672,79.87095,229.78259,36.11109
2025-07-01,6296.49818,77.72667,226.77,323.048,4.39,6491.90913,80.1389,233.80778,37.47425
2025-08-01,6408.94952,78.10333,231.01,323.976,4.26,6588.9228,80.2966,237.49712,37.84615
2025-09-01,6584.0181,78.48,235.25,324.8,4.12,6751.73521,80.47915,241.24261,38.58039
2025-10-01,6735.69174,78.82667,237.04467,325.212,4.06,6898.52191,80.73224,242.77504,39.20569
2025-11-01,6740.88579,79.17333,238.83933,324.122,4.09,6927.05866,81.35998,245.43571,39.14957
2025-12-01,6853.02545,79.52,240.634,324.054,4.14,7043.77322,81.73337,247.33183,39.58164
2026-01-01,6929.122,79.80177,247.66367,325.252,4.21,7095.75544,81.72086,253.61955,39.64082
2026-02-01,6893.80632,80.08353,254.69333,326.785,4.13,7026.47282,81.62469,259.59473,39.014
2026-03-01,6654.41909,80.3653,261.723,330.213,4.25,6712.06864,81.06153,263.9904,37.03161
2026-04-01,6957.00762,80.5867,0.0,333.02,4.32,6958.13049,80.59971,0.0,38.13828
2026-05-01,7412.5515,80.8081,0.0,335.123,4.48,7367.22435,80.31397,0.0,40.26578
2026-06-01,7450.03286,81.0295,0.0,333.952,4.47,7430.44025,80.8164,0.0,40.49374
2026-07-01,7481.33909,0.0,0.0,333.3665,4.6,7474.76926,0.0,0.0,40.61542
2026-08-01,7600.5,0.0,0.0,333.07375,4.75,7600.5,0.0,0.0,41.17762
